signal_id,account_id,signal_type,signal_value,signal_source,signal_timestamp
SIG-001343,ACC-00102,website_visit,1,web_analytics,2026-08-05 02:00:00
SIG-001344,ACC-00191,website_visit,4,web_analytics,2026-08-03 11:00:00
SIG-001345,ACC-00022,job_posting_ml_engineer,2,clay,2026-09-08 06:00:00
SIG-001346,ACC-00191,website_visit,5,web_analytics,2026-06-27 13:00:00
SIG-001347,ACC-00062,pricing_page_visit,1,web_analytics,2026-08-13 23:00:00
SIG-001348,ACC-00181,website_visit,7,web_analytics,2026-07-12 05:00:00
SIG-001349,ACC-00110,product_usage_growth,14,product_telemetry,2026-05-18 10:00:00
SIG-001350,ACC-00164,job_posting_ml_engineer,4,clay,2026-07-24 16:00:00
SIG-001351,ACC-00033,website_visit,8,web_analytics,2026-06-28 13:00:00
SIG-001352,ACC-00069,open_source_model_interest,1,job_boards,2026-07-08 09:00:00
SIG-001353,ACC-00070,website_visit,2,web_analytics,2026-08-28 01:00:00
SIG-001354,ACC-00055,website_visit,1,web_analytics,2026-08-23 15:00:00
SIG-001355,ACC-00108,website_visit,2,web_analytics,2026-06-17 04:00:00
SIG-001356,ACC-00117,email_engagement,1,email_platform,2026-06-30 17:00:00
SIG-001357,ACC-00043,pricing_page_visit,1,web_analytics,2026-05-24 12:00:00
SIG-001358,ACC-00018,pricing_page_visit,1,web_analytics,2026-09-03 11:00:00
SIG-001359,ACC-00063,pricing_page_visit,1,web_analytics,2026-09-02 11:00:00
SIG-001360,ACC-00077,email_engagement,1,email_platform,2026-08-21 21:00:00
SIG-001361,ACC-00143,email_engagement,1,email_platform,2026-09-10 14:00:00
SIG-001362,ACC-00179,website_visit,7,web_analytics,2026-06-12 00:00:00
SIG-001363,ACC-00066,job_posting_ml_engineer,1,clay,2026-05-21 00:00:00
SIG-001364,ACC-00076,demo_request,1,web_analytics,2026-05-16 23:00:00
SIG-001365,ACC-00172,email_engagement,1,email_platform,2026-06-19 11:00:00
SIG-001366,ACC-00172,job_posting_ml_engineer,3,clay,2026-06-16 19:00:00
SIG-001367,ACC-00092,website_visit,8,web_analytics,2026-07-23 06:00:00
SIG-001368,ACC-00172,pricing_page_visit,1,web_analytics,2026-05-24 19:00:00
SIG-001369,ACC-00103,email_engagement,1,email_platform,2026-08-15 19:00:00
SIG-001370,ACC-00066,website_visit,4,web_analytics,2026-05-24 01:00:00
SIG-001371,ACC-00108,pricing_page_visit,1,web_analytics,2026-08-14 03:00:00
SIG-001372,ACC-00172,email_engagement,1,email_platform,2026-07-26 08:00:00
SIG-001373,ACC-00044,demo_request,1,web_analytics,2026-09-12 20:00:00
SIG-001374,ACC-00163,demo_request,1,web_analytics,2026-07-31 14:00:00
SIG-001375,ACC-00130,website_visit,3,web_analytics,2026-09-09 21:00:00
SIG-001376,ACC-00006,website_visit,1,web_analytics,2026-08-27 08:00:00
SIG-001377,ACC-00095,website_visit,3,web_analytics,2026-09-03 07:00:00
SIG-001378,ACC-00084,email_engagement,1,email_platform,2026-08-06 09:00:00
SIG-001379,ACC-00155,website_visit,3,web_analytics,2026-08-20 01:00:00
SIG-001380,ACC-00108,website_visit,8,web_analytics,2026-08-20 21:00:00
SIG-001381,ACC-00117,website_visit,1,web_analytics,2026-05-21 06:00:00
SIG-001382,ACC-00200,website_visit,6,web_analytics,2026-05-28 18:00:00
SIG-001383,ACC-00175,email_engagement,1,email_platform,2026-09-02 13:00:00
SIG-001384,ACC-00092,demo_request,1,web_analytics,2026-06-29 09:00:00
SIG-001385,ACC-00025,pricing_page_visit,1,web_analytics,2026-08-07 07:00:00
SIG-001386,ACC-00053,email_engagement,1,email_platform,2026-08-08 17:00:00
SIG-001387,ACC-00183,website_visit,8,web_analytics,2026-09-09 10:00:00
SIG-001388,ACC-00198,demo_request,1,web_analytics,2026-09-11 14:00:00
SIG-001389,ACC-00163,website_visit,1,web_analytics,2026-07-30 03:00:00
SIG-001390,ACC-00005,job_posting_ml_engineer,4,clay,2026-06-18 02:00:00
SIG-001391,ACC-00112,pricing_page_visit,1,web_analytics,2026-07-15 01:00:00
SIG-001392,ACC-00092,website_visit,8,web_analytics,2026-05-12 15:00:00
SIG-001393,ACC-00042,funding_event,1,news_feed,2026-08-05 07:00:00
SIG-001394,ACC-00163,funding_event,1,news_feed,2026-09-15 19:00:00
SIG-001395,ACC-00162,website_visit,8,web_analytics,2026-08-19 17:00:00
SIG-001396,ACC-00055,open_source_model_interest,1,job_boards,2026-08-27 18:00:00
SIG-001397,ACC-00181,website_visit,1,web_analytics,2026-06-28 22:00:00
SIG-001398,ACC-00125,product_usage_growth,50,product_telemetry,2026-07-07 19:00:00
SIG-001399,ACC-00019,pricing_page_visit,1,web_analytics,2026-07-31 10:00:00
SIG-001400,ACC-00155,email_engagement,1,email_platform,2026-08-02 13:00:00
SIG-001401,ACC-00197,open_source_model_interest,1,job_boards,2026-06-06 02:00:00
SIG-001402,ACC-00059,pricing_page_visit,1,web_analytics,2026-09-17 22:00:00
SIG-001403,ACC-00178,website_visit,3,web_analytics,2026-09-03 03:00:00
SIG-001404,ACC-00193,website_visit,7,web_analytics,2026-09-15 19:00:00
SIG-001405,ACC-00085,email_engagement,1,email_platform,2026-06-30 04:00:00
SIG-001406,ACC-00142,pricing_page_visit,1,web_analytics,2026-08-02 11:00:00
SIG-001407,ACC-00014,job_posting_ml_engineer,4,clay,2026-06-28 06:00:00
SIG-001408,ACC-00122,email_engagement,1,email_platform,2026-09-13 14:00:00
SIG-001409,ACC-00101,open_source_model_interest,1,job_boards,2026-09-16 05:00:00
SIG-001410,ACC-00173,product_usage_growth,17,product_telemetry,2026-08-26 18:00:00
SIG-001411,ACC-00042,website_visit,4,web_analytics,2026-06-11 13:00:00
SIG-001412,ACC-00155,website_visit,4,web_analytics,2026-06-01 05:00:00
SIG-001413,ACC-00044,email_engagement,1,email_platform,2026-09-02 08:00:00
SIG-001414,ACC-00159,website_visit,4,web_analytics,2026-06-05 03:00:00
SIG-001415,ACC-00092,email_engagement,1,email_platform,2026-08-18 23:00:00
SIG-001416,ACC-00092,pricing_page_visit,1,web_analytics,2026-05-21 16:00:00
SIG-001417,ACC-00100,pricing_page_visit,1,web_analytics,2026-06-30 22:00:00
SIG-001418,ACC-00125,funding_event,1,news_feed,2026-08-18 08:00:00
SIG-001419,ACC-00150,open_source_model_interest,1,job_boards,2026-05-17 00:00:00
SIG-001420,ACC-00008,website_visit,2,web_analytics,2026-06-29 16:00:00
SIG-001421,ACC-00122,email_engagement,1,email_platform,2026-06-12 12:00:00
SIG-001422,ACC-00074,job_posting_ml_engineer,1,clay,2026-07-18 11:00:00
SIG-001423,ACC-00087,pricing_page_visit,1,web_analytics,2026-06-30 03:00:00
SIG-001424,ACC-00158,product_usage_growth,5,product_telemetry,2026-07-05 19:00:00
SIG-001425,ACC-00063,email_engagement,1,email_platform,2026-06-02 20:00:00
SIG-001426,ACC-00006,website_visit,4,web_analytics,2026-09-13 18:00:00
SIG-001427,ACC-00199,pricing_page_visit,1,web_analytics,2026-05-27 22:00:00
SIG-001428,ACC-00054,email_engagement,1,email_platform,2026-05-26 10:00:00
SIG-001429,ACC-00166,email_engagement,1,email_platform,2026-09-15 15:00:00
SIG-001430,ACC-00098,email_engagement,1,email_platform,2026-06-15 01:00:00
SIG-001431,ACC-00122,demo_request,1,web_analytics,2026-09-10 22:00:00
SIG-001432,ACC-00163,job_posting_ml_engineer,1,clay,2026-05-15 16:00:00
SIG-001433,ACC-00039,website_visit,3,web_analytics,2026-06-19 07:00:00
SIG-001434,ACC-00122,pricing_page_visit,1,web_analytics,2026-09-04 02:00:00
SIG-001435,ACC-00108,job_posting_ml_engineer,2,clay,2026-08-10 15:00:00
SIG-001436,ACC-00070,website_visit,1,web_analytics,2026-07-24 03:00:00
SIG-001437,ACC-00066,job_posting_ml_engineer,2,clay,2026-06-30 08:00:00
SIG-001438,ACC-00172,demo_request,1,web_analytics,2026-09-12 21:00:00
SIG-001439,ACC-00110,email_engagement,1,email_platform,2026-07-28 11:00:00
SIG-001440,ACC-00005,pricing_page_visit,1,web_analytics,2026-08-08 06:00:00
SIG-001441,ACC-00155,website_visit,5,web_analytics,2026-05-12 06:00:00
SIG-001442,ACC-00063,job_posting_ml_engineer,3,clay,2026-06-28 10:00:00
SIG-001443,ACC-00172,website_visit,1,web_analytics,2026-06-08 12:00:00
SIG-001444,ACC-00005,pricing_page_visit,1,web_analytics,2026-07-04 20:00:00
SIG-001445,ACC-00155,product_usage_growth,-4,product_telemetry,2026-07-23 00:00:00
SIG-001446,ACC-00068,website_visit,1,web_analytics,2026-07-26 13:00:00
SIG-001447,ACC-00056,email_engagement,1,email_platform,2026-06-10 23:00:00
SIG-001448,ACC-00129,email_engagement,1,email_platform,2026-08-23 18:00:00
SIG-001449,ACC-00162,website_visit,1,web_analytics,2026-07-04 04:00:00
SIG-001450,ACC-00163,open_source_model_interest,1,job_boards,2026-07-25 22:00:00
SIG-001451,ACC-00122,job_posting_ml_engineer,1,clay,2026-06-04 22:00:00
SIG-001452,ACC-00198,website_visit,2,web_analytics,2026-07-14 04:00:00
SIG-001453,ACC-00056,website_visit,1,web_analytics,2026-09-16 15:00:00
SIG-001454,ACC-00066,email_engagement,1,email_platform,2026-05-20 16:00:00
SIG-001455,ACC-00043,website_visit,7,web_analytics,2026-09-10 03:00:00
SIG-001456,ACC-00130,pricing_page_visit,1,web_analytics,2026-07-09 20:00:00
SIG-001457,ACC-00142,website_visit,5,web_analytics,2026-08-02 11:00:00
SIG-001458,ACC-00004,open_source_model_interest,1,job_boards,2026-07-21 20:00:00
SIG-001459,ACC-00016,website_visit,2,web_analytics,2026-05-22 01:00:00
SIG-001460,ACC-00181,product_usage_growth,34,product_telemetry,2026-06-07 13:00:00
SIG-001461,ACC-00099,email_engagement,1,email_platform,2026-05-15 21:00:00
SIG-001462,ACC-00096,open_source_model_interest,1,job_boards,2026-06-26 07:00:00
SIG-001463,ACC-00119,job_posting_ml_engineer,1,clay,2026-05-12 22:00:00
SIG-001464,ACC-00098,email_engagement,1,email_platform,2026-06-10 16:00:00
SIG-001465,ACC-00032,open_source_model_interest,1,job_boards,2026-07-16 01:00:00
SIG-001466,ACC-00046,job_posting_ml_engineer,4,clay,2026-06-27 19:00:00
SIG-001467,ACC-00099,email_engagement,1,email_platform,2026-06-21 19:00:00
SIG-001468,ACC-00198,open_source_model_interest,1,job_boards,2026-08-01 20:00:00
SIG-001469,ACC-00143,funding_event,1,news_feed,2026-07-03 11:00:00
SIG-001470,ACC-00081,product_usage_growth,-7,product_telemetry,2026-09-15 18:00:00
SIG-001471,ACC-00063,website_visit,2,web_analytics,2026-05-27 15:00:00
SIG-001472,ACC-00100,demo_request,1,web_analytics,2026-06-12 07:00:00
SIG-001473,ACC-00122,email_engagement,1,email_platform,2026-09-11 03:00:00
SIG-001474,ACC-00004,website_visit,8,web_analytics,2026-08-25 05:00:00
SIG-001475,ACC-00162,product_usage_growth,38,product_telemetry,2026-09-10 03:00:00
SIG-001476,ACC-00026,email_engagement,1,email_platform,2026-08-26 04:00:00
SIG-001477,ACC-00098,website_visit,8,web_analytics,2026-07-02 01:00:00
SIG-001478,ACC-00119,website_visit,7,web_analytics,2026-08-18 00:00:00
SIG-001479,ACC-00011,open_source_model_interest,1,job_boards,2026-08-04 04:00:00
SIG-001480,ACC-00163,pricing_page_visit,1,web_analytics,2026-05-17 13:00:00
SIG-001481,ACC-00079,product_usage_growth,32,product_telemetry,2026-06-02 15:00:00
SIG-001482,ACC-00023,website_visit,8,web_analytics,2026-06-11 19:00:00
SIG-001483,ACC-00049,job_posting_ml_engineer,3,clay,2026-07-24 08:00:00
SIG-001484,ACC-00153,product_usage_growth,4,product_telemetry,2026-08-25 13:00:00
SIG-001485,ACC-00193,open_source_model_interest,1,job_boards,2026-06-17 20:00:00
SIG-001486,ACC-00191,email_engagement,1,email_platform,2026-05-21 17:00:00
SIG-001487,ACC-00155,job_posting_ml_engineer,1,clay,2026-07-13 21:00:00
SIG-001488,ACC-00108,email_engagement,1,email_platform,2026-09-13 13:00:00
SIG-001489,ACC-00054,demo_request,1,web_analytics,2026-05-20 16:00:00
SIG-001490,ACC-00172,website_visit,7,web_analytics,2026-07-22 12:00:00
SIG-001491,ACC-00042,job_posting_ml_engineer,1,clay,2026-09-04 02:00:00
SIG-001492,ACC-00032,email_engagement,1,email_platform,2026-08-15 08:00:00
SIG-001493,ACC-00126,funding_event,1,news_feed,2026-05-20 12:00:00
SIG-001494,ACC-00108,email_engagement,1,email_platform,2026-05-12 14:00:00
SIG-001495,ACC-00021,email_engagement,1,email_platform,2026-06-05 22:00:00
SIG-001496,ACC-00066,product_usage_growth,45,product_telemetry,2026-09-09 08:00:00
SIG-001497,ACC-00011,website_visit,6,web_analytics,2026-07-23 19:00:00
SIG-001498,ACC-00126,email_engagement,1,email_platform,2026-07-08 03:00:00
SIG-001499,ACC-00114,email_engagement,1,email_platform,2026-08-12 22:00:00
SIG-001500,ACC-00089,pricing_page_visit,1,web_analytics,2026-06-28 09:00:00
SIG-001501,ACC-00124,email_engagement,1,email_platform,2026-06-25 16:00:00
SIG-001502,ACC-00091,email_engagement,1,email_platform,2026-07-12 09:00:00
SIG-001503,ACC-00062,website_visit,6,web_analytics,2026-06-22 09:00:00
SIG-001504,ACC-00098,email_engagement,1,email_platform,2026-06-02 21:00:00
SIG-001505,ACC-00200,email_engagement,1,email_platform,2026-06-18 20:00:00
SIG-001506,ACC-00086,website_visit,8,web_analytics,2026-07-06 22:00:00
SIG-001507,ACC-00166,funding_event,1,news_feed,2026-06-16 11:00:00
SIG-001508,ACC-00191,website_visit,8,web_analytics,2026-07-15 23:00:00
SIG-001509,ACC-00010,open_source_model_interest,1,job_boards,2026-08-02 10:00:00
SIG-001510,ACC-00120,open_source_model_interest,1,job_boards,2026-07-13 17:00:00
SIG-001511,ACC-00164,open_source_model_interest,1,job_boards,2026-06-12 08:00:00
SIG-001512,ACC-00054,website_visit,1,web_analytics,2026-07-10 15:00:00
SIG-001513,ACC-00072,website_visit,2,web_analytics,2026-09-08 21:00:00
SIG-001514,ACC-00006,website_visit,5,web_analytics,2026-07-20 11:00:00
SIG-001515,ACC-00166,email_engagement,1,email_platform,2026-08-12 18:00:00
SIG-001516,ACC-00085,job_posting_ml_engineer,4,clay,2026-09-15 13:00:00
SIG-001517,ACC-00193,email_engagement,1,email_platform,2026-08-26 11:00:00
SIG-001518,ACC-00060,website_visit,3,web_analytics,2026-07-10 15:00:00
SIG-001519,ACC-00181,website_visit,7,web_analytics,2026-07-22 15:00:00
SIG-001520,ACC-00108,job_posting_ml_engineer,2,clay,2026-06-14 18:00:00
SIG-001521,ACC-00073,website_visit,8,web_analytics,2026-06-24 08:00:00
SIG-001522,ACC-00143,email_engagement,1,email_platform,2026-08-13 20:00:00
SIG-001523,ACC-00191,demo_request,1,web_analytics,2026-07-26 08:00:00
SIG-001524,ACC-00089,website_visit,5,web_analytics,2026-05-22 18:00:00
SIG-001525,ACC-00148,website_visit,2,web_analytics,2026-06-12 00:00:00
SIG-001526,ACC-00108,website_visit,7,web_analytics,2026-08-28 05:00:00
SIG-001527,ACC-00066,website_visit,5,web_analytics,2026-08-07 11:00:00
SIG-001528,ACC-00169,email_engagement,1,email_platform,2026-06-18 17:00:00
SIG-001529,ACC-00027,job_posting_ml_engineer,1,clay,2026-09-07 10:00:00
SIG-001530,ACC-00089,email_engagement,1,email_platform,2026-07-10 13:00:00
SIG-001531,ACC-00092,website_visit,2,web_analytics,2026-09-06 00:00:00
SIG-001532,ACC-00193,website_visit,8,web_analytics,2026-07-21 18:00:00
SIG-001533,ACC-00054,email_engagement,1,email_platform,2026-07-13 13:00:00
SIG-001534,ACC-00122,email_engagement,1,email_platform,2026-08-03 11:00:00
SIG-001535,ACC-00087,product_usage_growth,54,product_telemetry,2026-05-13 17:00:00
SIG-001536,ACC-00054,website_visit,3,web_analytics,2026-06-17 00:00:00
SIG-001537,ACC-00122,website_visit,3,web_analytics,2026-08-08 22:00:00
SIG-001538,ACC-00014,website_visit,7,web_analytics,2026-07-08 04:00:00
SIG-001539,ACC-00129,demo_request,1,web_analytics,2026-05-22 22:00:00
SIG-001540,ACC-00094,funding_event,1,news_feed,2026-06-07 13:00:00
SIG-001541,ACC-00131,website_visit,1,web_analytics,2026-06-17 09:00:00
SIG-001542,ACC-00122,pricing_page_visit,1,web_analytics,2026-07-01 03:00:00
SIG-001543,ACC-00004,website_visit,3,web_analytics,2026-07-04 06:00:00
SIG-001544,ACC-00004,product_usage_growth,52,product_telemetry,2026-06-09 04:00:00
SIG-001545,ACC-00099,product_usage_growth,43,product_telemetry,2026-09-06 11:00:00
SIG-001546,ACC-00167,open_source_model_interest,1,job_boards,2026-06-22 04:00:00
SIG-001547,ACC-00171,product_usage_growth,35,product_telemetry,2026-05-20 17:00:00
SIG-001548,ACC-00126,website_visit,6,web_analytics,2026-05-13 13:00:00
SIG-001549,ACC-00010,website_visit,5,web_analytics,2026-05-12 12:00:00
SIG-001550,ACC-00099,website_visit,7,web_analytics,2026-06-22 23:00:00
SIG-001551,ACC-00100,website_visit,2,web_analytics,2026-06-01 02:00:00
SIG-001552,ACC-00198,email_engagement,1,email_platform,2026-06-26 21:00:00
SIG-001553,ACC-00191,job_posting_ml_engineer,2,clay,2026-07-31 16:00:00
SIG-001554,ACC-00074,pricing_page_visit,1,web_analytics,2026-09-16 14:00:00
SIG-001555,ACC-00163,website_visit,3,web_analytics,2026-07-16 12:00:00
SIG-001556,ACC-00006,website_visit,1,web_analytics,2026-09-03 11:00:00
SIG-001557,ACC-00046,open_source_model_interest,1,job_boards,2026-05-25 08:00:00
SIG-001558,ACC-00099,product_usage_growth,31,product_telemetry,2026-08-10 21:00:00
SIG-001559,ACC-00187,email_engagement,1,email_platform,2026-09-14 05:00:00
SIG-001560,ACC-00088,open_source_model_interest,1,job_boards,2026-09-06 00:00:00
SIG-001561,ACC-00089,website_visit,3,web_analytics,2026-07-18 04:00:00
SIG-001562,ACC-00029,job_posting_ml_engineer,4,clay,2026-06-04 00:00:00
SIG-001563,ACC-00006,website_visit,8,web_analytics,2026-09-05 05:00:00
SIG-001564,ACC-00122,website_visit,8,web_analytics,2026-06-17 15:00:00
SIG-001565,ACC-00142,product_usage_growth,17,product_telemetry,2026-06-08 05:00:00
SIG-001566,ACC-00077,website_visit,3,web_analytics,2026-06-28 00:00:00
SIG-001567,ACC-00006,website_visit,2,web_analytics,2026-06-02 03:00:00
SIG-001568,ACC-00182,demo_request,1,web_analytics,2026-08-05 17:00:00
SIG-001569,ACC-00100,demo_request,1,web_analytics,2026-08-08 09:00:00
SIG-001570,ACC-00005,open_source_model_interest,1,job_boards,2026-08-01 13:00:00
SIG-001571,ACC-00129,website_visit,5,web_analytics,2026-08-15 16:00:00
SIG-001572,ACC-00070,website_visit,2,web_analytics,2026-07-09 17:00:00
SIG-001573,ACC-00098,demo_request,1,web_analytics,2026-05-12 09:00:00
SIG-001574,ACC-00191,product_usage_growth,29,product_telemetry,2026-06-28 12:00:00
SIG-001575,ACC-00042,job_posting_ml_engineer,1,clay,2026-08-20 14:00:00
SIG-001576,ACC-00130,website_visit,2,web_analytics,2026-06-30 00:00:00
SIG-001577,ACC-00142,pricing_page_visit,1,web_analytics,2026-05-20 22:00:00
SIG-001578,ACC-00054,pricing_page_visit,1,web_analytics,2026-09-11 10:00:00
SIG-001579,ACC-00142,email_engagement,1,email_platform,2026-08-16 08:00:00
SIG-001580,ACC-00185,pricing_page_visit,1,web_analytics,2026-08-08 10:00:00
SIG-001581,ACC-00142,product_usage_growth,-5,product_telemetry,2026-08-15 11:00:00
SIG-001582,ACC-00130,open_source_model_interest,1,job_boards,2026-09-10 18:00:00
SIG-001583,ACC-00186,pricing_page_visit,1,web_analytics,2026-08-24 03:00:00
SIG-001584,ACC-00132,website_visit,3,web_analytics,2026-07-11 02:00:00
SIG-001585,ACC-00143,open_source_model_interest,1,job_boards,2026-05-25 19:00:00
SIG-001586,ACC-00078,email_engagement,1,email_platform,2026-06-26 18:00:00
SIG-001587,ACC-00172,open_source_model_interest,1,job_boards,2026-05-23 23:00:00
SIG-001588,ACC-00084,product_usage_growth,23,product_telemetry,2026-07-04 22:00:00
SIG-001589,ACC-00062,demo_request,1,web_analytics,2026-09-18 02:00:00
SIG-001590,ACC-00066,open_source_model_interest,1,job_boards,2026-09-19 05:00:00
SIG-001591,ACC-00006,funding_event,1,news_feed,2026-05-13 19:00:00
SIG-001592,ACC-00167,funding_event,1,news_feed,2026-07-08 15:00:00
SIG-001593,ACC-00103,email_engagement,1,email_platform,2026-07-30 18:00:00
SIG-001594,ACC-00024,pricing_page_visit,1,web_analytics,2026-08-25 14:00:00
SIG-001595,ACC-00191,website_visit,5,web_analytics,2026-08-09 05:00:00
SIG-001596,ACC-00054,pricing_page_visit,1,web_analytics,2026-09-02 16:00:00
SIG-001597,ACC-00035,product_usage_growth,-2,product_telemetry,2026-07-12 13:00:00
SIG-001598,ACC-00130,pricing_page_visit,1,web_analytics,2026-07-10 16:00:00
SIG-001599,ACC-00006,pricing_page_visit,1,web_analytics,2026-07-16 19:00:00
SIG-001600,ACC-00166,funding_event,1,news_feed,2026-08-13 08:00:00
SIG-001601,ACC-00191,email_engagement,1,email_platform,2026-06-24 06:00:00
SIG-001602,ACC-00114,website_visit,7,web_analytics,2026-08-01 23:00:00
SIG-001603,ACC-00154,job_posting_ml_engineer,2,clay,2026-05-25 06:00:00
SIG-001604,ACC-00100,website_visit,1,web_analytics,2026-08-02 18:00:00
SIG-001605,ACC-00008,open_source_model_interest,1,job_boards,2026-09-18 08:00:00
SIG-001606,ACC-00025,website_visit,2,web_analytics,2026-05-21 03:00:00
SIG-001607,ACC-00145,job_posting_ml_engineer,1,clay,2026-06-30 11:00:00
SIG-001608,ACC-00122,website_visit,2,web_analytics,2026-08-14 20:00:00
SIG-001609,ACC-00108,open_source_model_interest,1,job_boards,2026-08-31 02:00:00
SIG-001610,ACC-00142,website_visit,5,web_analytics,2026-09-13 09:00:00
SIG-001611,ACC-00191,website_visit,3,web_analytics,2026-08-21 15:00:00
SIG-001612,ACC-00200,pricing_page_visit,1,web_analytics,2026-08-30 11:00:00
SIG-001613,ACC-00092,product_usage_growth,60,product_telemetry,2026-07-05 15:00:00
SIG-001614,ACC-00196,open_source_model_interest,1,job_boards,2026-06-26 10:00:00
SIG-001615,ACC-00039,website_visit,1,web_analytics,2026-09-09 03:00:00
SIG-001616,ACC-00107,email_engagement,1,email_platform,2026-08-30 08:00:00
SIG-001617,ACC-00172,open_source_model_interest,1,job_boards,2026-07-25 19:00:00
SIG-001618,ACC-00047,job_posting_ml_engineer,4,clay,2026-07-12 00:00:00
SIG-001619,ACC-00052,email_engagement,1,email_platform,2026-07-26 23:00:00
SIG-001620,ACC-00053,product_usage_growth,7,product_telemetry,2026-06-08 00:00:00
SIG-001621,ACC-00163,website_visit,4,web_analytics,2026-07-15 22:00:00
SIG-001622,ACC-00004,open_source_model_interest,1,job_boards,2026-08-18 00:00:00
SIG-001623,ACC-00172,email_engagement,1,email_platform,2026-07-22 11:00:00
SIG-001624,ACC-00191,website_visit,7,web_analytics,2026-07-11 15:00:00
SIG-001625,ACC-00170,website_visit,2,web_analytics,2026-08-23 08:00:00
SIG-001626,ACC-00042,website_visit,2,web_analytics,2026-06-06 06:00:00
SIG-001627,ACC-00178,website_visit,4,web_analytics,2026-06-12 07:00:00
SIG-001628,ACC-00181,product_usage_growth,52,product_telemetry,2026-07-11 05:00:00
SIG-001629,ACC-00004,pricing_page_visit,1,web_analytics,2026-05-25 02:00:00
SIG-001630,ACC-00122,website_visit,5,web_analytics,2026-07-10 13:00:00
SIG-001631,ACC-00004,email_engagement,1,email_platform,2026-07-03 22:00:00
SIG-001632,ACC-00063,job_posting_ml_engineer,4,clay,2026-07-12 13:00:00
SIG-001633,ACC-00116,product_usage_growth,52,product_telemetry,2026-06-13 11:00:00
SIG-001634,ACC-00145,email_engagement,1,email_platform,2026-06-17 02:00:00
SIG-001635,ACC-00010,website_visit,5,web_analytics,2026-09-03 00:00:00
SIG-001636,ACC-00031,website_visit,5,web_analytics,2026-08-03 22:00:00
SIG-001637,ACC-00139,website_visit,1,web_analytics,2026-06-04 00:00:00
SIG-001638,ACC-00142,website_visit,2,web_analytics,2026-07-16 20:00:00
SIG-001639,ACC-00154,website_visit,7,web_analytics,2026-06-14 03:00:00
SIG-001640,ACC-00066,pricing_page_visit,1,web_analytics,2026-07-20 01:00:00
SIG-001641,ACC-00066,pricing_page_visit,1,web_analytics,2026-08-15 11:00:00
SIG-001642,ACC-00005,website_visit,7,web_analytics,2026-05-29 20:00:00
SIG-001643,ACC-00193,website_visit,6,web_analytics,2026-07-16 18:00:00
SIG-001644,ACC-00108,website_visit,5,web_analytics,2026-08-27 08:00:00
SIG-001645,ACC-00160,website_visit,5,web_analytics,2026-05-20 20:00:00
SIG-001646,ACC-00054,demo_request,1,web_analytics,2026-06-06 08:00:00
SIG-001647,ACC-00143,email_engagement,1,email_platform,2026-06-22 07:00:00
SIG-001648,ACC-00146,job_posting_ml_engineer,1,clay,2026-07-11 12:00:00
SIG-001649,ACC-00054,website_visit,1,web_analytics,2026-07-28 12:00:00
SIG-001650,ACC-00130,website_visit,8,web_analytics,2026-09-11 15:00:00
SIG-001651,ACC-00189,website_visit,5,web_analytics,2026-09-03 13:00:00
SIG-001652,ACC-00005,website_visit,1,web_analytics,2026-08-23 16:00:00
SIG-001653,ACC-00058,website_visit,7,web_analytics,2026-07-22 20:00:00
SIG-001654,ACC-00072,job_posting_ml_engineer,4,clay,2026-07-26 04:00:00
SIG-001655,ACC-00166,product_usage_growth,30,product_telemetry,2026-07-14 23:00:00
SIG-001656,ACC-00193,funding_event,1,news_feed,2026-07-06 06:00:00
SIG-001657,ACC-00123,open_source_model_interest,1,job_boards,2026-07-22 19:00:00
SIG-001658,ACC-00032,email_engagement,1,email_platform,2026-08-04 01:00:00
SIG-001659,ACC-00036,website_visit,1,web_analytics,2026-08-29 08:00:00
SIG-001660,ACC-00027,website_visit,6,web_analytics,2026-09-08 05:00:00
SIG-001661,ACC-00056,website_visit,4,web_analytics,2026-08-12 23:00:00
SIG-001662,ACC-00122,job_posting_ml_engineer,3,clay,2026-08-07 21:00:00
SIG-001663,ACC-00098,website_visit,1,web_analytics,2026-09-12 16:00:00
SIG-001664,ACC-00198,job_posting_ml_engineer,1,clay,2026-05-19 15:00:00
SIG-001665,ACC-00155,demo_request,1,web_analytics,2026-06-21 08:00:00
SIG-001666,ACC-00010,funding_event,1,news_feed,2026-08-10 16:00:00
SIG-001667,ACC-00041,email_engagement,1,email_platform,2026-08-31 14:00:00
SIG-001668,ACC-00198,website_visit,1,web_analytics,2026-05-22 17:00:00
SIG-001669,ACC-00123,website_visit,1,web_analytics,2026-07-19 06:00:00
SIG-001670,ACC-00098,website_visit,5,web_analytics,2026-06-15 00:00:00
SIG-001671,ACC-00122,website_visit,5,web_analytics,2026-06-16 21:00:00
SIG-001672,ACC-00092,product_usage_growth,60,product_telemetry,2026-09-08 22:00:00
SIG-001673,ACC-00108,website_visit,7,web_analytics,2026-09-14 23:00:00
SIG-001674,ACC-00138,website_visit,2,web_analytics,2026-09-07 15:00:00
SIG-001675,ACC-00068,product_usage_growth,23,product_telemetry,2026-07-14 22:00:00
SIG-001676,ACC-00142,email_engagement,1,email_platform,2026-08-02 02:00:00
SIG-001677,ACC-00106,website_visit,3,web_analytics,2026-06-08 23:00:00
SIG-001678,ACC-00189,website_visit,5,web_analytics,2026-08-10 18:00:00
SIG-001679,ACC-00122,job_posting_ml_engineer,3,clay,2026-06-01 12:00:00
